SSB0 h M_m M_f projSSB projLegalB projSublegalB projDep legalHR.T sublegalHR.T spawnB1 spawnB2 spawnB3 spawnB4 spawnB5 spawnB6 spawnB7 spawnB8 spawnB9 spawnB10 spawnB11 spawnB12 spawnB13 spawnB14 spawnB15 spawnB16 spawnB17 spawnB18 spawnB19 spawnB20 spawnB21 spawnB22 spawnB23 spawnB24 spawnB25 spawnB26 spawnB27 spawnB28 spawnB29 spawnB30 spawnB31 spawnB32 spawnB33 spawnB34 spawnB35 spawnB36 spawnB37 spawnB38 spawnB39 spawnB40 spawnB41 spawnB42 spawnB43 spawnB44 spawnB45 spawnB46 spawnB47 spawnB48 spawnB49 spawnB50 spawnB51 spawnB52 spawnB53 recDev10 recDev11 recDev12 recDev13 recDev14 recDev15 recDev16 recDev17 recDev18 recDev19 recDev20 recDev21 recDev22 recDev23 recDev24 recDev25 recDev26 recDev27 recDev28 recDev29 recDev30 recDev31 recDev32 recDev33 recDev34 recDev35 recDev36 recDev37 recDev38 recDev39 recDev40 recDev41 recDev42 recDev43 recDev44 recDev45 recDev46 recDev47 recDev48 recDev49 recDev50 recDev51 recDev52 tauIndex1 tauIndex2 tauIndex3 tauAges_m1 tauAges_m2 tauAges_m3 tauAges_f1 tauAges_f2 tauAges_f3 tauReleases1 tauReleases2 tauReleases3 tauReleases4 tauReleases5 qg1 qg2 qg3 Bmsy Fmsy Umsy legUmsy Dmsy MSY
58.1459 0.572203 0.0412424 0.0778572 0 0 0 0 0.0795709 0.0375268 58.1459 57.9494 57.6177 57.059 56.1355 54.6229 53.0077 52.056 50.3227 49.2342 47.8923 45.7798 43.8168 42.5038 41.6514 40.7131 40.0101 39.6365 39.2327 38.7504 38.3641 37.8236 37.0276 36.019 34.6208 33.1372 31.6456 30.0703 28.4689 26.8087 25.1701 23.7373 22.5562 21.2258 19.7912 18.5489 17.7256 17.1809 16.9734 17.0931 17.0025 16.1892 15.1074 14.165 13.1794 12.3368 11.5991 10.993 10.5359 10.3182 10.4677 10.5478 0 -2.48268 0.428401 0.311096 0.269088 -0.938303 0.87266 -0.183496 -1.10856 0.705228 -0.956746 -0.473569 -0.484019 0.188403 -0.965952 -0.146048 -2.13272 -0.746258 0.101545 -0.810219 -1.88603 -1.83763 -0.0291068 -0.612948 -0.572024 -1.2656 -0.534479 1.1181 0.39862 -0.818884 -1.88828 -1.39063 -2.01249 -2.35482 -1.26356 -0.59222 0.218679 -0.965981 -0.181966 -1.56612 0.740489 -0.156306 1.40263 -0.00245833 0.157441 0.520969 0.163524 0.521379 0.585115 0.460973 0.579703 0.649199 0.475702 0.432088 0.816788 0.610818 0 0 0.399261 0.237637 0.61396 23.4792242917805 0.0315139835676685 0.0447884685303692 0.043706902869657 0.403798449964322 2.87999428548373
58.6533 0.583938 0.0412541 0.0783797 0 0 0 0 0.0686584 0.0337089 58.6533 58.4574 58.1294 57.5807 56.6591 55.1547 53.5551 52.6207 50.9055 49.8334 48.5306 46.4656 44.5521 43.2859 42.5043 41.6275 40.9799 40.6503 40.2745 39.8225 39.432 38.8699 38.0713 37.0619 35.6604 34.1733 32.6817 31.1215 29.5358 27.8605 26.2155 24.7609 23.5654 22.2209 20.7853 19.554 18.7542 18.2358 18.0478 18.184 18.1155 17.3219 16.2545 15.3196 14.3503 13.5267 12.8318 12.2783 11.8764 11.6858 11.789 11.8547 0 -2.71904 0.622995 0.161853 0.222251 -0.652215 0.879071 -0.264137 -1.22618 0.715396 -0.962623 -0.343241 -0.790607 0.103311 -0.383554 -0.267918 -2.26439 -0.726539 0.143201 -0.990864 -2.1906 -1.41858 -0.165532 -0.545852 -0.288858 -1.84562 -0.683928 1.11763 0.372427 -0.799217 -2.07115 -1.33344 -1.92428 -2.45939 -1.37466 -0.525183 0.364964 -0.939084 -0.162667 -1.75465 0.554784 -0.647799 1.05309 0.825653 0.157751 0.517642 0.160475 0.522511 0.586211 0.45735 0.581347 0.649326 0.472254 0.420797 0.821683 0.620453 0 0 0.389627 0.223234 0.557024 23.5816567342727 0.0272951704794098 0.0461694643228313 0.0450330766098718 0.40205166178668 2.99041373571118
59.3529 0.563315 0.0412517 0.0754091 0 0 0 0 0.0721642 0.0373755 59.3529 59.1515 58.8098 58.2413 57.2759 55.6805 54.0032 53.0209 51.2152 50.1018 48.75 46.6139 44.6494 43.395 42.6359 41.7795 41.1455 40.8307 40.4541 40.0133 39.6318 39.0913 38.3415 37.3687 36.0018 34.5577 33.0826 31.5278 29.9491 28.2831 26.639 25.1785 23.9872 22.6063 21.1177 19.8175 18.9604 18.3737 18.1295 18.2388 18.136 17.2967 16.1889 15.2418 14.2535 13.424 12.7129 12.1422 11.7005 11.4569 11.5172 11.4612 0 -2.39672 0.651494 0.303608 0.136197 -0.404706 0.967592 -0.493713 -1.21262 0.702978 -0.892205 0.103666 -1.04511 0.113206 -0.372479 -0.309589 -1.61269 -0.628829 0.177732 -0.768074 -2.77131 -1.39333 -0.00684087 -0.79261 -0.21659 -2.07563 -0.822038 1.24516 0.324166 -0.99513 -2.2875 -0.988602 -1.87144 -1.9097 -1.56917 -0.54088 0.401997 -0.73167 -0.156966 -1.69291 0.507949 -1.16158 1.30562 0.14005 0.153469 0.520731 0.163435 0.519819 0.588526 0.462837 0.577927 0.6502 0.471379 0.421413 0.821874 0.622344 0 0 0.380683 0.227855 0.569099 23.9174219329014 0.0314105168088843 0.0432125875570629 0.0421875499582468 0.402969727391609 2.77914905205408
58.2873 0.58422 0.0412568 0.0770834 0 0 0 0 0.0750746 0.0373178 58.2873 58.0898 57.7548 57.1962 56.2587 54.7113 53.1126 52.1563 50.3956 49.3215 48.0203 45.933 44.0115 42.7975 42.0465 41.212 40.5914 40.2889 39.9414 39.4998 39.1344 38.5978 37.8262 36.8476 35.4853 34.02 32.5657 31.0217 29.4323 27.7731 26.1323 24.678 23.4795 22.108 20.6329 19.3424 18.4636 17.8546 17.5813 17.6591 17.5287 16.6961 15.6075 14.6618 13.6793 12.8741 12.1664 11.6028 11.1521 10.899 10.9586 10.9465 0 -2.10527 0.621084 0.325296 0.121592 -0.42316 0.907388 -0.36183 -1.15072 0.767062 -1.27931 -0.0893938 -0.897955 0.147128 -0.385057 -0.359919 -1.24211 -0.86828 0.174817 -0.967101 -2.54227 -0.96559 -0.143999 -0.859594 -0.284133 -2.12505 -1.24465 1.23034 0.286179 -1.15566 -2.29337 -0.999517 -1.77544 -2.42287 -1.01308 -0.914741 0.29649 -0.354178 -0.686786 -1.12032 0.462739 -1.42922 1.30144 0.614621 0.154002 0.52366 0.162999 0.522879 0.587726 0.462579 0.58004 0.647363 0.469547 0.419257 0.820421 0.635014 0 0 0.381825 0.229041 0.588397 23.3800074235052 0.0336232938318559 0.0454463505981137 0.0443401771114898 0.401116665611638 2.8853002221932
57.3034 0.602208 0.0412565 0.0782236 0 0 0 0 0.0757053 0.0451936 57.3034 57.1075 56.7777 56.2192 55.2965 53.7772 52.1933 51.2677 49.5261 48.4614 47.1999 45.1666 43.2886 42.0572 41.3799 40.5696 40.0117 39.7865 39.5496 39.2163 38.9352 38.4613 37.7087 36.7342 35.3564 33.8914 32.436 30.89 29.3235 27.6664 26.0305 24.5697 23.3631 21.9834 20.5038 19.1949 18.3147 17.7092 17.4495 17.545 17.4397 16.6364 15.5624 14.6267 13.6323 12.8089 12.0766 11.5061 11.0534 10.8062 10.7232 10.4393 0 -2.05344 0.749607 -0.147415 0.342415 -1.13895 1.18876 -1.28104 -1.20225 0.844821 -1.13967 -0.324514 -0.734951 0.0389203 -0.366119 -0.283698 -1.26917 -0.885581 0.128466 -0.839069 -2.51776 -1.00303 -0.246445 -0.972165 -0.261453 -1.86229 -1.53509 1.21412 0.36798 -1.20252 -2.82927 -1.02888 -1.79494 -2.67234 -1.30034 -0.847493 0.281126 -0.419083 -0.915809 -0.586526 0.355163 -0.950209 -0.0575509 -0.102016 0.15946 0.52772 0.16712 0.520442 0.587966 0.464007 0.57668 0.647499 0.469444 0.417816 0.818651 0.653431 0 0 0.390905 0.22752 0.584882 22.7967408644011 0.0292402001601687 0.0478098683579908 0.0466163192551672 0.397825275016859 2.97990370701548
56.529 0.518144 0.041238 0.079749 0 0 0 0 0.0832803 0.0515209 56.529 56.3335 56.01 55.4639 54.5589 53.018 51.4329 50.5315 48.8598 47.82 46.5834 44.57 42.7522 41.562 40.8952 40.1337 39.613 39.3923 39.1278 38.7915 38.4828 37.9932 37.1961 36.2215 34.8638 33.3962 31.9485 30.4073 28.8317 27.192 25.5402 24.0497 22.8034 21.4114 19.9195 18.5972 17.728 17.1444 16.9127 17.0182 16.932 16.141 15.0654 14.1258 13.1328 12.2988 11.5408 10.9298 10.4159 10.0651 9.82759 9.38735 0 -1.95567 0.659183 0.144306 0.461984 -1.42062 1.06386 -0.337897 -1.29498 0.721184 -1.26858 0.111185 -1.13526 0.14059 -0.956385 -0.0108733 -0.989791 -1.08505 0.158274 -1.40036 -1.82948 -0.774556 -0.44785 -1.06465 -0.240182 -0.793252 -1.84822 1.24928 0.59557 -1.47117 -2.401 -1.25628 -1.70923 -1.99447 -1.26517 -1.10241 0.482026 -0.570273 -0.86232 -1.38279 0.494347 -1.54507 -0.886077 0.627758 0.161875 0.520622 0.175435 0.526789 0.587859 0.460726 0.581887 0.654271 0.461884 0.411566 0.819922 0.671991 0 0 0.401932 0.231621 0.599225 23.6630592300604 0.0265126536193594 0.0400160261316687 0.0390810218398715 0.418600350794467 2.66269498837172
58.2645 0.585907 0.0411961 0.0777486 0 0 0 0 0.0772132 0.0445451 58.2645 58.0665 57.7377 57.1819 56.2509 54.6743 53.0349 52.103 50.3905 49.3102 48.0402 45.9576 44.0612 42.8157 42.0851 41.2307 40.618 40.3055 39.9336 39.4946 39.0902 38.5466 37.7263 36.7147 35.3344 33.8659 32.4124 30.8645 29.287 27.6153 25.9726 24.5103 23.2857 21.9066 20.4001 19.0541 18.1735 17.5793 17.3508 17.477 17.4284 16.6591 15.6092 14.678 13.6793 12.8361 12.0766 11.4756 10.9967 10.725 10.6388 10.398 0 -1.97709 0.701415 -0.168582 0.470088 -1.59361 1.10611 -1.3103 -0.94463 0.782468 -1.70343 0.00241685 -1.42877 0.281869 -0.887156 -0.0647026 -1.33183 -1.1008 0.141615 -0.908042 -2.9291 -0.934356 -0.275038 -0.892862 -0.473776 -1.2107 -1.81623 1.17749 0.68035 -1.92823 -2.35906 -1.31501 -1.76256 -2.5951 -1.1772 -1.20855 0.243898 -0.244662 -0.889266 -1.20237 0.612816 -0.861833 -0.0286557 0.457719 0.160315 0.525356 0.166908 0.523881 0.58513 0.463574 0.581405 0.647319 0.463431 0.429638 0.823603 0.649193 0 0 0.398289 0.227827 0.584319 23.3939800708993 0.0331120848347609 0.0458636997916074 0.0447438975743877 0.401513444222456 2.93014517379825
57.6323 0.531163 0.041204 0.0801577 0 0 0 0 0.0669303 0.0442516 57.6323 57.439 57.1189 56.5846 55.6832 54.1888 52.6138 51.7055 50.0638 49.0248 47.8042 45.8231 43.9831 42.7673 42.1054 41.3045 40.7304 40.4825 40.1811 39.8062 39.4709 38.9643 38.1766 37.206 35.8596 34.4032 32.9474 31.3755 29.7672 28.0663 26.4163 24.9196 23.6675 22.2888 20.7881 19.4857 18.657 18.1399 17.9847 18.1671 18.1628 17.4455 16.4399 15.5331 14.5515 13.7167 12.9739 12.3814 11.9363 11.7129 11.6532 11.3618 0 -1.88064 0.797638 -0.308106 0.283325 -0.980431 1.1852 -1.84734 -0.835915 0.804668 -1.89459 -0.0583885 -0.881039 0.297435 -1.01433 -0.00640769 -2.05613 -0.887577 0.0852382 -0.92576 -2.19821 -1.00827 -0.264138 -0.870938 -0.397681 -0.724091 -2.17233 1.21958 0.690698 -1.17218 -2.43665 -1.325 -1.88348 -2.26485 -1.15405 -1.02109 0.246776 -0.0973283 -0.523616 -1.23568 0.685595 -0.992402 -0.373066 -1.46025 0.159065 0.519655 0.162793 0.52459 0.58753 0.460042 0.579081 0.650572 0.466349 0.429922 0.82332 0.651682 0 0 0.374943 0.213526 0.527525 23.9661865932516 0.0259461141214671 0.0414997655758651 0.0405166417839507 0.415846436690043 2.79959664665715
56.5415 0.501641 0.0411931 0.0791067 0 0 0 0 0.0801881 0.0481086 56.5415 56.3455 56.0203 55.4739 54.5684 53.062 51.4705 50.5427 48.8912 47.8226 46.5415 44.5361 42.6502 41.3974 40.7037 39.8889 39.3093 39.0592 38.7723 38.4382 38.1545 37.6853 36.9451 36.014 34.6831 33.225 31.7875 30.2386 28.6555 26.989 25.3545 23.8822 22.6648 21.3059 19.8075 18.4986 17.6346 17.0439 16.7918 16.8688 16.7476 15.9219 14.8397 13.8741 12.8545 11.9964 11.2422 10.6278 10.1787 9.96512 9.95929 9.75732 0 -2.17805 0.619454 0.300036 0.307883 -1.44222 1.17108 -1.08114 -1.17928 0.892356 -1.18667 -0.112865 -0.794416 0.12564 -0.964011 0.177734 -2.40065 -1.08123 0.289028 -1.36164 -1.70989 -1.45052 -0.0448964 -0.891029 -0.237196 -0.981587 -1.77213 1.21239 0.649064 -0.981326 -2.6973 -1.17265 -2.0253 -2.58354 -1.03982 -1.04491 0.211198 0.00581757 -0.396833 -1.11197 0.992009 -0.543534 0.0596039 -0.548771 0.159725 0.524839 0.169773 0.519277 0.588303 0.462093 0.573749 0.652257 0.471403 0.445082 0.830806 0.636149 0 0 0.398914 0.233427 0.61597 23.8313190076685 0.0219668953590655 0.03841025691877 0.0375282309527005 0.421483671421319 2.57323063265565
56.3401 0.536833 0.0411995 0.0787794 0 0 0 0 0.0744148 0.0434088 56.3401 56.1438 55.8165 55.2634 54.3491 52.8254 51.2467 50.319 48.6763 47.6163 46.306 44.2705 42.4065 41.1589 40.4298 39.6166 39.0386 38.8068 38.5496 38.2242 37.9728 37.5461 36.8602 35.9559 34.6623 33.2259 31.8392 30.329 28.7827 27.1581 25.523 24.0922 22.9084 21.5656 20.088 18.8119 17.9908 17.4509 17.2512 17.3959 17.3453 16.5507 15.4736 14.5136 13.5197 12.6768 11.9363 11.3186 10.9 10.7168 10.746 10.5982 0 -1.88736 0.396175 0.493569 0.469123 -1.68551 0.965542 -0.264226 -1.20158 0.897351 -1.24844 -0.201588 -0.654571 0.0654299 -0.623164 0.111672 -2.07885 -1.23438 0.301551 -1.0678 -1.86465 -1.49231 -0.0547561 -0.701682 -0.386977 -1.09214 -1.6255 1.26295 0.633001 -1.53813 -2.50699 -1.04938 -2.47755 -2.1844 -1.18489 -0.92623 0.428575 -0.548144 -0.550709 -1.36583 1.08268 -0.496212 -0.176906 -0.39136 0.161401 0.516082 0.164551 0.516932 0.587503 0.464684 0.577595 0.649952 0.468645 0.432011 0.818633 0.627209 0 0 0.401535 0.231863 0.591166 23.2455204799405 0.0241290510112193 0.0418327205130683 0.0408413957855453 0.412592815418156 2.70492115429892
56.7722 0.483337 0.0411959 0.0795859 0 0 0 0 0.0812317 0.0526196 56.7722 56.5781 56.2529 55.7045 54.8079 53.2908 51.7281 50.8103 49.1522 48.0927 46.8207 44.8017 42.917 41.6296 40.8484 39.9546 39.2969 38.9885 38.6563 38.2748 37.941 37.4522 36.709 35.7321 34.3863 32.9138 31.5036 29.9742 28.4075 26.7862 25.156 23.6968 22.502 21.1668 19.7107 18.4668 17.672 17.1424 16.9396 17.0672 16.9877 16.1706 15.0771 14.1036 13.1072 12.2632 11.5139 10.8851 10.3929 10.0942 9.93001 9.53739 0 -2.28695 0.611124 0.0586307 0.448065 -2.37401 1.04219 -0.337201 -1.03634 0.85294 -1.56315 -0.133634 -0.958506 0.18489 -0.717518 0.0891027 -2.08438 -1.06564 0.279081 -1.18125 -1.97654 -1.44416 -0.119344 -0.83082 -0.0846353 -0.891979 -1.92239 1.3161 0.598429 -1.33256 -2.42847 -1.03109 -2.2525 -1.99472 -1.15274 -1.11362 0.544433 -0.51572 -0.620917 -1.44418 0.85693 -1.31195 -0.852762 -0.240133 0.160688 0.518907 0.17304 0.520702 0.58561 0.461427 0.581308 0.650985 0.464395 0.421086 0.819779 0.637396 0 0 0.408947 0.233509 0.603259 24.1935647895425 0.0214820938077103 0.0366692807998201 0.0358392656697353 0.426151616275968 2.51439427064889
57.1542 0.450428 0.041204 0.0791677 0 0 0 0 0.0806419 0.0516658 57.1542 56.9605 56.6321 56.0876 55.1724 53.65 52.0713 51.1411 49.472 48.4101 47.1717 45.1522 43.3353 42.1295 41.395 40.5829 40 39.7199 39.3913 39.0069 38.6398 38.0942 37.2667 36.2027 34.7891 33.2816 31.8266 30.2436 28.6487 26.9943 25.3643 23.9136 22.696 21.3684 19.9085 18.6461 17.8216 17.2585 17.0234 17.1241 17.024 16.2101 15.1448 14.1766 13.1914 12.3508 11.6003 10.9672 10.4753 10.1662 10.0039 9.6146 0 -2.32906 0.853995 -0.210156 0.497153 -1.63813 0.864924 0.298526 -0.886871 0.591061 -1.36199 0.0404582 -0.996202 0.149296 -0.529909 -0.115388 -1.48716 -1.10576 0.307356 -1.10241 -1.90209 -1.21435 -0.0267973 -0.760138 -0.321954 -0.705414 -1.98709 1.34117 0.613386 -0.956874 -2.34485 -0.877953 -2.42506 -1.98466 -0.941454 -1.00776 0.547008 -0.483776 -0.397839 -1.78215 0.919219 -1.01931 -0.327888 -0.56656 0.160011 0.522999 0.171391 0.525642 0.58681 0.459814 0.579828 0.650626 0.464723 0.41887 0.822729 0.638575 0 0 0.400359 0.231648 0.601709 24.7974527266958 0.0201126185687982 0.0331221550036963 0.0323974666007721 0.433869299661193 2.33952418798818
56.7066 0.513066 0.0412284 0.0798198 0 0 0 0 0.0851676 0.0558874 56.7066 56.5151 56.1918 55.6577 54.7557 53.2802 51.7291 50.8196 49.1493 48.1093 46.8643 44.8609 43.003 41.7748 41.0326 40.1809 39.57 39.2745 38.9087 38.5124 38.1415 37.6378 36.8674 35.882 34.5201 33.0589 31.6231 30.0778 28.503 26.8791 25.2716 23.845 22.6483 21.3334 19.8924 18.6183 17.7804 17.1891 16.9324 16.9902 16.8511 16 14.9001 13.9145 12.8944 12.024 11.2439 10.5831 10.0443 9.70342 9.49508 9.04906 0 -1.64673 0.674703 -0.250962 0.576844 -2.17059 1.01835 -0.415711 -0.996808 0.743515 -1.76496 0.179784 -1.7418 0.265119 -0.604426 -0.282907 -1.45591 -0.783583 0.113941 -0.688515 -2.30676 -1.01251 -0.228394 -0.758644 -0.266118 -1.07303 -1.51576 1.20522 0.523286 -1.35638 -2.58149 -0.825643 -2.61775 -2.51382 -1.24504 -0.912879 0.212085 -0.36876 -0.373133 -1.88305 0.570042 -0.630869 -1.12807 -0.663877 0.160342 0.537694 0.178049 0.52211 0.586824 0.46174 0.579686 0.650519 0.461687 0.416878 0.829589 0.645571 0 0 0.402447 0.228813 0.607182 23.8306278550205 0.0261510834126427 0.0394902703324818 0.0385717657373514 0.420244342898719 2.65143527291336
57.5214 0.490962 0.0412358 0.0793372 0 0 0 0 0.0769311 0.0492559 57.5214 57.327 57.005 56.4662 55.5564 54.0764 52.5105 51.5763 49.8896 48.8404 47.5743 45.5387 43.693 42.4711 41.7311 40.9015 40.3211 40.0584 39.7383 39.3607 38.9975 38.4768 37.6667 36.6562 35.2419 33.7593 32.2863 30.7205 29.1286 27.4838 25.8645 24.4131 23.2073 21.8743 20.4177 19.1393 18.3001 17.7275 17.512 17.6237 17.5331 16.7476 15.6771 14.7301 13.7322 12.8737 12.1039 11.467 10.9516 10.6444 10.4768 10.0965 0 -1.80324 0.640906 -0.190872 0.740631 -2.303 0.86147 0.0616848 -0.755544 0.647573 -1.51956 0.138221 -2.17212 0.346736 -1.01687 -0.00333683 -2.24162 -0.619028 0.128533 -0.732976 -2.36292 -0.8143 -0.322673 -0.696512 -0.265601 -0.878467 -1.42933 1.25252 0.506856 -0.780377 -2.12402 -1.05511 -2.47435 -1.96013 -1.63847 -0.503348 0.209893 -0.304726 -0.364393 -1.14807 0.583325 -0.507965 -0.945898 -0.084804 0.1577 0.525215 0.16948 0.518436 0.587473 0.461355 0.575152 0.652833 0.465933 0.420561 0.828213 0.650089 0 0 0.382317 0.223246 0.567817 24.4063791859938 0.0221692319071818 0.0373473628056102 0.0364967032233927 0.424300854742649 2.57208750679959
57.8758 0.482485 0.0412241 0.0799257 0 0 0 0 0.0691916 0.0417593 57.8758 57.6815 57.3584 56.8211 55.9284 54.4339 52.8737 51.953 50.2909 49.2549 48.0112 45.9776 44.1221 42.9113 42.1708 41.3095 40.678 40.3813 40.0288 39.639 39.3078 38.8434 38.1187 37.1785 35.8179 34.3739 32.9112 31.3232 29.6871 27.9736 26.3323 24.8501 23.6251 22.283 20.8098 19.5478 18.7324 18.1986 18.028 18.1969 18.1725 17.4469 16.4224 15.5 14.5297 13.6913 12.9519 12.3383 11.858 11.5802 11.4177 11.1105 0 -1.53899 0.699031 -0.641977 0.767916 -2.18072 0.87557 -0.214843 -0.718461 0.817706 -1.92592 0.117139 -1.35632 0.242595 -0.706286 -0.118423 -2.46247 -0.633462 0.0846586 -0.820652 -1.67508 -1.59499 0.0868009 -1.03985 -0.330915 -1.02844 -1.3201 1.32765 0.498875 -0.878469 -2.21319 -0.955012 -2.23007 -2.52136 -1.24429 -0.437856 0.29758 -0.337353 -0.520465 -0.970516 0.570876 -0.592018 -2.00822 0.949007 0.155396 0.525392 0.165023 0.524486 0.58962 0.461937 0.576723 0.65027 0.463451 0.410046 0.815024 0.652893 0 0 0.352191 0.21245 0.527007 24.7080044090019 0.0237352819159807 0.0365494398641055 0.0357228416941492 0.426914261383892 2.56545338421016
59.29 0.408184 0.0411979 0.0771036 0 0 0 0 0.0638257 0.0416913 59.29 59.0915 58.7577 58.1973 57.2595 55.6879 54.063 53.0923 51.3803 50.2996 48.9987 46.8985 45.016 43.7812 43.0814 42.2936 41.765 41.5859 41.3274 41.0103 40.7261 40.2754 39.5437 38.5874 37.1966 35.7215 34.2135 32.5898 30.9316 29.1838 27.5021 25.9712 24.718 23.3407 21.8487 20.5545 19.7428 19.2184 19.0566 19.2396 19.2271 18.4922 17.4496 16.5292 15.5399 14.6894 13.9278 13.2962 12.8333 12.6052 12.5415 12.2869 0 -1.37978 0.706928 -0.771924 0.981624 -2.40747 0.997464 -0.281537 -0.546902 0.799743 -1.85906 0.28541 -1.45119 0.233081 -0.706923 0.0154888 -1.85655 -0.572874 0.122221 -0.7558 -2.10838 -1.21397 0.141008 -0.936625 0.053846 -1.12472 -1.13732 1.38815 0.837462 -1.55264 -1.85585 -0.702234 -1.9009 -2.35871 -1.1961 -0.181491 0.335595 -0.223665 -0.0951663 -0.841007 1.01914 -0.183865 -1.12597 0.0962095 0.155868 0.513215 0.161123 0.519659 0.590792 0.463688 0.575996 0.65256 0.460136 0.421088 0.829564 0.634073 0 0 0.361485 0.211679 0.504891 26.2726688646402 0.0206764019626226 0.0279924236772016 0.0274154784498197 0.443121417855292 2.08273021779142
58.7422 0.406577 0.041202 0.0776798 0 0 0 0 0.0791676 0.0523062 58.7422 58.5447 58.2133 57.6583 56.7281 55.1524 53.5419 52.5744 50.8606 49.7922 48.4894 46.3687 44.4497 43.1553 42.3535 41.4479 40.7738 40.4543 40.0948 39.6836 39.3331 38.8359 38.0399 37.0199 35.5826 34.085 32.5657 30.9756 29.3629 27.6787 26.0494 24.5759 23.3585 21.9869 20.4966 19.189 18.343 17.7708 17.5495 17.6462 17.5513 16.7275 15.6274 14.6788 13.6786 12.824 12.0582 11.425 10.8978 10.5727 10.3766 9.93074 0 -1.65344 0.714317 -0.950175 0.869719 -1.73505 0.839719 -0.0208822 -0.655449 0.870243 -1.82668 -0.0880039 -1.24533 0.32834 -1.21757 0.143154 -1.91898 -0.543005 0.0446677 -0.435487 -2.22904 -1.26718 -0.0120818 -0.964352 0.0671284 -1.29845 -0.718004 1.32161 0.818956 -1.96204 -1.49806 -1.03914 -1.55855 -2.28927 -1.16644 -0.0410284 0.19298 -0.387011 -0.0654527 -0.965716 0.781819 -0.0885064 -1.85118 -0.262619 0.156603 0.52124 0.171946 0.519603 0.588089 0.466008 0.581159 0.653281 0.457958 0.40952 0.823137 0.648983 0 0 0.380422 0.227741 0.572033 26.076152096495 0.0197799266003429 0.0279816827504214 0.0274033206561958 0.443908333302038 2.07811317008759
57.9886 0.524617 0.0411782 0.078288 0 0 0 0 0.0811928 0.0533777 57.9886 57.7921 57.4629 56.9067 55.9789 54.4252 52.8265 51.8768 50.1949 49.1447 47.8643 45.7632 43.8182 42.509 41.6646 40.7047 39.9721 39.5961 39.2063 38.7739 38.4096 37.902 37.1187 36.1113 34.7326 33.2938 31.867 30.3341 28.7744 27.1268 25.5167 24.0711 22.8716 21.5118 20.0174 18.7311 17.8756 17.2857 17.0584 17.1577 17.0641 16.2445 15.1536 14.2107 13.2186 12.3713 11.6198 10.9953 10.4851 10.1846 10.0333 9.63287 0 -1.73549 0.619129 -0.703712 0.651655 -1.60609 0.878999 0.00696571 -0.945887 0.746575 -1.56674 -0.232128 -0.579303 0.2506 -1.48317 0.0417224 -1.42555 -0.718102 0.138824 -0.883913 -2.20869 -1.14726 -0.265486 -0.889641 -0.0942815 -1.67896 -1.36745 1.2117 0.649714 -2.00007 -1.91391 -1.05093 -2.11634 -2.5653 -1.10785 -0.564299 0.0460996 -0.229793 -0.546729 -0.898096 0.536555 -0.462867 -0.625499 -1.19104 0.156937 0.521049 0.172581 0.517694 0.585136 0.465049 0.579587 0.649046 0.46786 0.425907 0.821847 0.65331 0 0 0.386176 0.231368 0.604553 24.1040330590781 0.0286646988191595 0.0401995655364878 0.0392641688420726 0.415668477236527 2.68954444238496
58.1671 0.576467 0.0411633 0.0781522 0 0 0 0 0.07759 0.0445396 58.1671 57.9706 57.6398 57.0849 56.1519 54.6299 53.0371 52.0898 50.3851 49.3408 48.0591 45.9591 44.0223 42.6866 41.8374 40.8894 40.166 39.8017 39.4166 39.0028 38.6488 38.1309 37.3535 36.3668 34.9891 33.5519 32.1243 30.5849 29.0311 27.3705 25.7421 24.2975 23.1025 21.7527 20.279 19.0371 18.2257 17.6821 17.4807 17.6053 17.5227 16.7108 15.605 14.6442 13.6471 12.7838 12.0225 11.3957 10.8865 10.6361 10.5653 10.3388 0 -1.91159 0.655206 -0.61226 0.454476 -1.94144 1.04516 -0.15723 -0.938958 0.663634 -1.68699 -0.0959643 -0.83324 0.250345 -1.03887 -0.0115014 -1.41471 -0.85506 0.0610589 -0.931606 -2.23349 -1.23151 -0.287818 -0.63886 -0.140593 -2.06589 -1.15538 1.22523 0.370765 -1.65553 -1.71108 -1.11111 -2.34266 -2.62931 -1.53962 -0.556625 0.0670819 -0.297148 -0.87441 -0.775365 0.387908 0.247556 -0.290003 0.0535748 0.154466 0.524104 0.168835 0.514889 0.586452 0.461868 0.57933 0.650399 0.472351 0.419146 0.828909 0.633692 0 0 0.384448 0.226747 0.582311 23.4408279963472 0.0273525446045151 0.0454183436964222 0.0443073829146629 0.40299117536111 2.92462857887079
